5508,8729,9252,5448,3644,4025,2927,4210,4630,2543,2876,1680,1942,1996,506
29478,31035,30141,34538,26820,18543,19043,20283,20334,16099,11925,12952,9238,2959,638
1774,1810,2223,4963,2595,2408,2986,4154,7954,8631,6376,5449,3010,1525,931
22006,23644,25137,26128,23567,30330,34799,31886,30872,30325,24240,19324,11789,5199,1838
18255,17411,17539,12663,12955,15544,12397,12516,16039,15957,14797,7852,5054,3276,1771
14161,15837,16373,19045,22081,22606,24452,21973,25973,26953,26290,23241,15937,10125,4754
25634,21863,24078,26409,24407,18621,18192,16628,15134,10748,12986,10035,6367,1515,164
18922,14312,17691,12645,10885,9180,6858,6993,5643,3945,1786,589,214,14,0
31917,29716,32811,27929,28605,28841,33200,31375,33524,29648,29660,24099,14387,6480,3156
24953,27322,31653,39354,45310,48480,52280,55566,52003,42733,37468,26335,16277,7706,3731
29895,24326,20926,20547,23003,21065,22584,18970,23986,18806,15178,10923,4057,1528,213
45796,45976,56500,45796,38439,38765,43081,46372,41634,39429,35432,29504,14597,4562,2108
21058,22623,23138,29235,34198,31734,28588,25982,21828,19484,14293,10827,6253,2467,747
45626,44764,49284,45999,40834,46731,47123,45216,36900,30348,22993,16457,9589,4989,1793
26645,27381,25284,27158,23805,19170,22139,23437,24924,21577,18117,15721,9482,4578,3485
22837,31683,41123,42760,38321,41590,46291,50976,55229,59443,55691,43412,23893,15735,8165
19456,20258,16862,16819,21269,19673,14570,12828,13513,10129,7666,4789,3111,1972,1691
51657,48792,46916,50048,64204,61332,72223,74669,73951,70618,60316,47665,27856,14662,7516
10403,12091,18738,15047,7721,6974,10126,8738,8841,10497,8417,8743,5335,2818,1840
10980,9885,12032,10617,14548,11808,14707,19905,14199,15273,13369,10509,6059,2252,488
30641,34770,36608,33738,39802,53110,56976,69169,80378,77458,70621,53910,28126,12783,4801
11075,7085,3536,4171,3382,4796,4442,4363,4310,1451,662,583,164,0,0
3916,5040,6627,7168,5387,7796,6359,4222,3309,2176,2901,3644,2068,1401,151
10071,10836,15571,17905,21014,20957,19063,21910,16795,20676,14379,12919,6315,2199,1298
1664,3255,3246,2014,1506,1399,1479,1287,1114,454,349,361,272,0,0
10034,12919,14040,10488,10573,7599,8655,7779,9782,10366,7532,5666,4445,1290,865
12685,18700,20013,18996,18449,18777,20497,21037,21672,16533,13064,15377,13009,6155,2969
9819,7634,6910,8911,9799,12217,10971,14034,12375,11209,9115,4907,2469,918,314
10387,9156,10526,8868,7841,7302,7533,7913,6887,12602,10678,10756,9688,4440,1979
8502,9324,8349,6542,10537,9936,10865,8918,6525,5935,6244,4910,1651,360,0
26577,23442,25147,33104,34209,34855,26433,27773,24804,16585,13714,9895,4428,1930,277
17741,11021,9634,7701,4873,4518,3721,5122,4763,6142,5210,1989,1361,404,0
12464,16281,16300,20933,23881,26390,29991,26384,25900,21409,17401,10496,5953,3323,1367
8210,7900,10078,8443,7143,6722,5131,4183,4050,2114,3585,3845,2301,190,196
30076,31771,28723,27005,26633,25129,27821,33608,31928,27970,27192,23101,14958,10501,4115
25499,28059,33145,25481,32662,32442,32573,34914,27196,24010,22217,15174,13663,8157,4625
11217,15244,12172,10589,13170,12580,12345,15053,17810,16585,12454,9490,5451,1441,408
11042,9210,9254,12033,10832,11985,10469,7212,7434,7768,5054,5565,3881,2804,1161
15136,17558,17925,18020,17794,17491,23491,20754,15746,14584,11751,5741,4269,1240,119
62704,63469,54217,49822,56018,50884,49618,44625,49455,54681,41614,29295,15127,8478,4268
26462,28425,24843,28401,21933,17208,17900,16508,20327,17428,13486,12209,8080,3852,2437
9930,10051,12944,10097,12129,10044,9710,6796,5474,7113,7850,6112,3463,1506,965
70673,61471,57434,55262,56765,54432,50171,53386,46071,44126,38749,29261,18131,9394,3705
16664,15184,20090,17384,18450,20805,24019,22023,16806,13890,11801,6461,3885,1286,1331
53359,60675,68680,66862,70232,70339,76422,71963,76176,64082,61013,39754,24488,10644,3956
15187,11498,9865,7483,5757,5000,3175,2735,3277,2075,1579,92,0,0,0
33092,31687,33611,35908,36670,31280,31244,35422,32787,35956,30278,23846,15549,7188,2240
16869,15759,14547,13529,14631,10244,7668,6756,9080,6523,5422,6486,5516,2081,504
6831,6242,5092,5657,6036,4499,2941,2516,3219,3272,4668,3533,1797,873,646
15691,11269,11396,6674,9188,14168,11415,9337,10409,9531,8774,9296,5550,3462,2412
55811,55115,58263,59903,64071,68424,73278,75508,80270,70410,64077,44896,27922,12586,6100
12886,12251,17330,19252,22194,16577,16546,17288,12139,8455,8200,5832,2897,390,526
38861,40381,38800,39941,40879,38649,43875,35887,32235,33493,23128,19513,13652,5705,3547
24249,23435,22494,22918,24118,24164,25650,26393,20156,15711,14365,10418,6731,3779,1155
18161,15408,16177,18288,20669,21371,27253,27322,25885,25994,19706,13576,7222,2730,1187
5851,6305,5563,6079,2235,2132,4621,3323,2532,1723,914,2064,857,325,61
35098,33129,27465,31130,29890,27729,20740,18356,20589,22485,25775,18687,15224,5069,1814
9338,9285,9685,8910,7351,5524,5404,7839,4857,3549,826,451,0,0,0
28629,32886,30215,33501,39381,43762,53975,55496,47465,39472,35080,27266,17976,9435,5611
24577,20039,23922,20843,19414,24238,19767,19861,16403,13962,13021,11773,7909,3784,839
8143,10839,11181,8618,4484,6148,6297,9195,9499,10036,8133,1825,124,256,214
10924,9130,6529,5564,6073,7875,7924,9244,5834,5692,4491,6185,2444,851,135
19274,19197,18360,18464,18648,14215,15908,15926,14465,9601,8050,5909,4083,2438,856
22192,17773,18844,18223,23844,21375,22851,22611,21412,17401,15083,11340,6577,3382,1432
32990,33888,33871,36011,24116,33413,36480,41765,35337,31826,30361,23248,13680,7768,3830
9598,8053,7914,10415,8374,11866,22150,36380,60901,131005,255991,517560,863697,1164564,1419246
63124,69460,71537,65315,71700,78283,81112,77758,70867,66906,49081,42059,25446,14223,7069
21274,26143,22876,24924,28605,22636,21853,20141,19338,18793,12261,9671,8924,3905,1811
1811,978,497,171,87,43,42,0,0,0,0,0,0,0,0
11010,10761,11358,13925,13521,14166,12435,13168,13506,13823,11306,8726,4588,2308,1021
40802,42741,41990,36191,31340,34324,41142,41659,44775,38317,30992,20476,11604,6207,2256
53043,53675,52748,51133,46924,40671,37749,36308,42531,41031,39826,30573,18094,7056,2085
16337,19475,15667,17504,15506,17598,17526,18869,24621,17095,14203,14121,7289,4152,1003
334,1103,3592,2406,1781,2095,88,0,0,0,0,0,0,0,0
12891,9940,12554,12616,11595,10394,6915,7588,11248,11345,6656,2871,2578,1537,279
3999,3890,5423,7846,8741,10626,7079,6047,7849,4073,3771,3085,3175,461,474
36671,36243,36567,29123,24332,20720,16872,16575,22584,16664,10371,7884,3408,900,638
40855,36479,33613,35578,35862,32088,26114,29267,30793,29074,28636,22317,14703,7080,2468
14484,15698,13058,9815,10579,7100,7980,5423,7152,5441,7333,4872,1904,768,0
28583,31655,30149,28630,29416,27028,23674,26327,25784,29435,29764,17543,16538,9761,5678
31326,19327,16850,14983,14960,14947,14132,12171,10230,8146,6970,3817,2802,1331,85
88892,78872,88979,81231,89057,91653,84685,75877,78501,72876,62835,42765,25672,14563,4346
18739,17422,14317,13511,16246,17515,18615,20730,16443,11061,9513,7934,4797,2240,880
14224,10872,13847,14232,11009,12658,12044,9588,10518,10205,9057,6487,7194,3547,1205
55667,46969,51461,56317,52689,50880,46603,41352,38055,35396,34342,19610,12293,3566,1107
63753,70223,73779,76398,69621,75527,72938,66315,61041,51684,41352,27161,16873,8276,2978
11136,9705,15606,17908,20400,15630,12326,10300,10219,12705,11338,7053,6520,3212,1378
8448,7446,7421,9022,11549,9890,10420,13301,12808,10120,9541,5546,3718,718,286
57187,50096,49174,45669,38759,45166,43240,43122,35986,33447,26842,22071,12720,5352,2110
58253,61206,64275,69277,63140,63722,62484,61884,59521,55315,46345,31844,15429,6766,1928
54732,60943,55254,55376,55787,58862,55491,59962,52709,55353,44422,36657,27428,9780,3481
16539,14898,18817,15320,13095,15244,16568,23007,22559,16899,13654,7076,3557,953,320
34399,33103,36429,33690,34879,40138,42320,38486,38555,35248,24691,16489,11492,3907,1631
37529,35382,28987,27675,28438,25197,25168,28444,18191,15875,10840,6842,3544,2144,474
35344,37716,44849,45453,51168,49054,45367,50143,42002,44869,42977,33614,21657,9491,4158
48055,50493,62189,66222,66774,67515,65033,58893,57315,56266,47339,29818,15637,8103,3293
55614,47373,45281,46903,43447,54193,59236,58545,56287,44479,44273,36600,22855,8324,2433
31150,23599,19946,21371,22281,23595,25066,21805,26399,19512,17595,12035,7296,3621,1931
68014,63480,67298,56403,51627,49533,56666,58978,57134,62243,57741,44173,25930,10699,5482
5006,5210,4443,1968,0,0,0,0,0,0,0,0,0,0,0
18546,19427,20937,19177,18915,17858,17931,12393,14287,16008,17911,10707,10610,6205,2619
35857,41721,42175,40256,31574,26874,28464,25354,22447,21011,17684,12546,9973,3310,370
39921,38079,33349,34983,31410,30267,38424,42989,37074,33273,31109,30848,17456,7503,2833
5426,6711,8724,10981,9245,10316,11735,11333,8287,6934,9088,7050,3777,2100,512
17324,19543,19259,17665,17248,18676,16297,16412,20418,20595,20773,14709,6636,3535,1045
6947,7236,7693,7032,5026,4077,4327,5888,7150,4410,5005,2551,2877,961,475
14484,13684,10393,13804,9034,6415,8368,8876,10668,11429,10545,6470,3141,1912,1048
5796,5360,4920,5821,4715,5053,3254,2025,2288,2574,4785,2758,991,1610,1535
55329,52994,55007,69228,72563,79390,77269,65777,60511,58299,55101,41232,25709,13959,8735
8041,7896,6947,6743,5396,5747,2962,1735,1377,673,632,0,0,0,0
24347,25874,36763,38912,35368,31969,34442,36751,35951,28269,26167,24817,17104,8993,4108
18954,31941,40687,42721,46829,38983,42319,42791,31867,32871,23159,19605,12793,7738,3497
10871,8444,12364,16144,16580,13041,9456,7711,10100,9107,6447,3494,2620,677,408
32399,32920,38112,37182,32015,30112,31480,29701,32724,42179,37380,24837,14783,8476,2957
10095,6749,7054,3958,5089,4942,3784,1671,2130,567,881,993,1324,893,728
16338,16141,13240,11151,13302,9661,14587,11623,7358,7729,6470,6673,3699,1418,638
35649,34634,33665,35244,40569,41009,45171,50736,54136,53750,48378,36961,23837,10268,4472
17176,19882,18828,21442,19224,22684,20614,15769,13901,12414,8393,4097,1185,555,286
13130,11582,15729,12592,12183,12352,9585,9890,10263,6529,4857,3925,1083,223,0
59800,65613,68512,66583,57895,61380,59516,55271,54985,51311,43590,30896,18002,8520,4003
2483,5810,4251,3864,1578,375,648,1658,2525,2614,2137,1822,154,18,0
38523,36588,35713,46454,52617,59382,48760,46584,39848,35241,37212,26705,16511,8057,3626
9399,6469,6176,5243,5631,5945,2727,2861,3326,3651,2555,2336,270,600,164
9129,8002,8690,6407,8652,15002,16339,19348,15851,13303,15888,8891,6131,2954,680
39956,41912,34060,39430,32770,31476,32612,26844,25550,35489,28826,17318,9868,4993,1142
114488,106203,95164,108524,112212,125951,129215,129548,119545,100889,87953,63063,36750,19856,8122
51157,61684,63608,61953,66792,74459,73578,69128,61799,58180,53646,38252,21572,10833,4366
12141,18495,17896,18285,15845,16391,12444,16352,13291,12027,12062,10219,4603,2872,622
12886,12474,10176,11817,11539,11851,12033,8578,7085,5158,5703,4468,3890,2779,1677
21712,19571,20742,20964,24091,25379,23832,25539,25571,24661,19758,14109,6054,2842,996
30026,32850,30092,23734,25495,28131,30675,31673,27740,21886,17464,16423,10659,6473,2801
32997,33230,28096,35173,40557,48627,39971,45970,35021,28878,25138,22251,13122,5048,1746
51627,54020,61352,66272,60319,63363,64445,58476,61307,68614,52328,44845,29046,13483,7248
42516,49513,44308,42118,42693,36357,41805,41991,37245,32032,27496,19970,11488,6973,3980
1756,2181,2808,4090,3445,3984,2673,4624,3316,1720,1047,1284,983,435,0
50122,45056,41873,38929,36732,38933,38997,42815,39134,43821,32071,26655,11983,7047,3364
24914,18461,16966,18119,17593,19715,21256,23065,23255,27547,20334,16502,9956,5614,2769
55799,56943,63292,73643,59225,52916,50641,43397,42659,37015,30226,19754,11633,4391,1898
8810,11211,13500,10594,8907,8140,5490,5352,3178,3184,4758,2090,809,40,0
33454,36982,37425,39499,42008,37601,26400,24727,23715,25659,21887,18670,9682,4817,2209
62104,50748,48520,54447,62339,67758,66566,71199,74589,75697,67994,44743,31838,15743,5555
18683,18136,18335,13675,12237,11651,12120,10138,10278,7341,4178,5027,2599,708,297
5251,3732,1009,683,1136,888,671,769,953,1138,1749,2078,787,671,0
28316,21669,18632,12967,17575,23227,24524,20900,19778,15191,10983,5876,6280,4764,1420
81795,85964,80865,68199,79532,67766,59957,55768,51135,41337,34643,22440,15406,8194,3294
53061,56616,51360,55439,60983,65618,61236,63324,58094,59655,48007,30008,20547,13313,5675
11025,7995,2970,2452,1648,2867,1533,2275,1438,1373,1101,897,16,0,0
14299,11279,11680,12604,8806,9294,6654,6465,5668,7628,6415,5698,2792,627,0
52158,49607,49291,42567,44668,42643,45039,48901,48314,48651,42066,28256,15371,7612,4764
34585,40227,39124,38222,37820,39459,44656,48544,47754,48708,36947,30881,22309,12792,4805
21184,15110,15171,15716,21288,21825,21896,22990,22188,20956,19026,12652,7919,3861,2733
18193,17148,16585,17180,18698,19704,27995,26376,26428,23789,20204,20535,13465,6971,2851
52040,57502,59042,63008,62934,65929,62946,58647,55067,44255,37221,27660,17345,6477,2125
3524,2934,5846,6569,6301,6140,5817,3009,975,891,440,101,0,0,0
30172,31997,30679,32474,33692,40554,42112,45922,40453,44304,36347,28241,12540,5383,3121
15266,19081,18722,25139,24991,26855,21740,16523,13769,10205,7422,3575,2030,1229,598
21420,21347,22402,22016,27803,29754,34735,22080,25407,21507,17590,11899,7192,3842,2347
8564,9529,7964,6179,3228,1160,100,0,0,0,0,0,0,0,0
21052,23136,17611,20532,19030,17986,12349,16581,20113,19760,17853,15586,8334,3309,701
24070,29594,34654,42110,38860,33553,36101,37418,35925,32496,28258,20659,10897,5463,4016
1294,1804,1245,2988,3502,4321,5161,3635,1966,2010,1205,864,143,0,0
24580,21949,23003,23139,19778,22169,20420,20273,18095,15555,9925,6133,4410,2322,820
15034,18369,22390,31762,37354,41092,43735,50882,56749,45607,41385,34659,24268,11825,5088
16911,18686,27135,24303,22197,19827,15927,15351,16108,12091,11004,7042,6045,4167,1024
11249,15247,14678,16035,17853,14600,15586,19483,17155,14860,13930,5902,3042,1607,923
38226,40695,45219,43617,50869,56823,58253,57763,49570,41343,41245,30561,17998,9008,4338
4782,6773,5656,3191,3293,3433,2036,3603,2484,555,636,420,371,332,0
21203,19140,22136,24807,23047,28214,26247,21718,15150,16252,15581,15615,8705,6210,1812
42594,41542,40269,42055,36674,27337,23785,25412,23780,19312,27111,18959,10173,5646,2594
4549,3981,5349,1520,1140,2165,1649,468,0,0,0,0,0,0,0
12799,17775,14597,12321,15600,17657,17160,20007,14690,17667,15965,11037,5148,1996,564
10820,10045,9742,7320,10323,9719,9426,9414,7877,4101,3264,1653,2204,1457,460
44032,50726,50904,55543,54861,54109,60667,50501,49515,45290,40281,25425,15222,6204,2498
8719,11875,13663,14565,9950,10273,13293,10819,9439,8112,3564,1120,961,397,172
24410,21730,25189,22523,26009,27085,27213,26253,24190,16183,17389,11220,7933,2558,903
26461,25646,26869,28833,24019,29202,39709,39584,33564,30824,25206,20857,12035,3287,1383
9700,8951,8284,8982,10016,7800,10652,12758,15186,15968,12696,8835,4624,2968,338
20081,19346,19574,16642,18305,14561,14327,13284,8669,7204,6416,2218,3204,3695,1967
24779,22264,19134,18865,18184,22190,20569,23433,24868,20949,15778,10094,3851,4524,2183
23424,19627,20793,21632,22768,19868,20999,16506,18250,12420,15015,11916,8075,3389,1405
6079,5154,3188,2239,2554,1705,962,257,0,0,0,0,0,0,0
23500,23214,24523,18307,13317,17857,13067,14600,17792,19653,15025,13197,6425,3414,1017
17378,16512,14849,13590,13216,14310,17516,14248,11399,11866,11516,7227,6391,2459,1173
30924,33636,36240,32686,41049,48136,47683,51259,58050,46705,45403,36258,21647,12208,4910
33767,37899,30001,37473,33115,31092,35217,34536,26650,25181,22571,17966,14445,6076,4728
9304,13008,9200,11766,12810,14458,17762,18951,17994,17384,15678,15365,9011,4605,2478
7397,5203,7279,5421,5155,5349,5497,4193,3529,1323,704,780,241,0,0
31311,36510,34379,34689,37300,38543,36717,35229,38572,42037,37008,23159,12929,4418,2937
3061,1793,641,917,506,110,0,0,0,0,0,0,0,0,0
13553,12077,10714,9029,9745,11948,11971,10715,7201,6358,5601,2837,772,661,295
29415,31527,31264,33626,37424,35090,39540,41400,41821,30959,30031,19879,13996,6440,2292
29402,22558,21613,21693,28927,35768,32528,21485,23251,22591,16775,11076,8827,3826,896
23091,20589,21049,22456,22040,19953,18010,19801,24722,24403,22916,12995,6656,2945,743
19869,18531,16227,12317,8098,7189,9199,10080,10581,9260,9081,3896,1704,99,0
1738,1041,1244,304,271,38,0,0,0,0,0,0,0,0,0
28020,31423,37452,37277,34631,36014,37147,40222,41085,42968,32347,28035,17770,8111,3383
104317,98175,93815,89412,89567,93428,88353,92121,102171,96623,87877,64833,43304,23016,9716
16792,14994,18622,20380,15310,16943,20200,17812,15813,12418,14514,10112,4207,1430,1124
12130,14475,18338,18242,17954,18429,21125,19272,19085,20131,14613,8083,5925,2584,1661
8005,10012,9440,11411,14354,15712,14925,15697,14889,18431,17754,12186,7520,3668,1344
23279,22751,18674,16359,14642,10474,10548,8274,8664,4710,3926,4268,3798,2723,1285
34351,34652,35751,35050,42616,44200,39268,40189,37897,34107,34206,23321,12274,5691,1710
33079,28914,29909,29669,27293,26421,28320,20085,14896,14452,11311,9485,7252,4325,2566
56309,48654,51977,55704,65107,65477,65615,62077,69217,60220,50385,39960,27823,13978,4608
25634,26808,23352,24220,24981,19088,16528,20160,15584,16226,14715,4824,2219,3035,726
12905,10142,11209,11515,9454,10459,10863,11975,10954,9742,7782,6624,3769,2276,453
20097,17540,17424,21978,22643,21352,23065,21666,24313,22644,13661,12045,6056,3246,1633
4153,5282,7101,7190,9220,11534,11125,10297,8701,10259,8190,6749,2011,1263,540
76794,69517,71708,74035,75036,78554,89946,87128,95111,85384,71700,47263,34285,15058,4873
15288,12630,10364,10230,9593,5595,6026,3184,1839,1817,694,1073,416,0,0
35276,39770,34305,37556,40730,42627,38316,40813,37181,40952,28526,22071,13655,6924,2897
1305,2996,2933,3306,4193,3130,4452,4306,3352,2505,3036,1839,344,0,0
24847,28737,21413,21650,24909,20728,16605,18327,16139,18190,12787,8899,7617,4822,2150
24546,25557,25718,29313,28224,17130,15343,17121,17416,18120,25868,20224,10224,3167,944
5021,3181,1189,475,289,202,0,0,0,0,0,0,0,0,0
13103,11823,9353,9484,10729,13743,11795,12358,10944,7968,8108,5697,2569,1340,881
33816,34466,41766,50951,49425,55401,55061,49218,42491,33398,24132,16845,10016,4102,1859
16356,14196,11374,9777,8990,10912,9107,7574,3938,6912,5327,4524,2467,1953,791
43336,46906,53291,49284,48514,47825,44287,53184,46156,38501,29881,26841,13768,5581,2585
15461,16118,18021,20441,16494,12014,13918,13132,10959,6057,5984,5958,5507,3040,1774
12609,10671,14731,9339,10572,9685,7150,8681,14513,9800,9616,5519,3227,1104,682
15491,16291,18008,20445,24454,29008,25530,29841,24225,20416,18842,17649,6799,5778,2415
44549,49237,49162,62092,61855,63990,56862,57393,60120,54235,44001,35743,19793,8775,4933
21379,23310,18249,19249,20255,15530,13668,10888,13175,15741,12323,8122,3398,1953,873
1303,855,223,283,290,0,0,0,0,0,0,0,0,0,0
24546,26944,31230,32091,27076,23712,20677,21301,17571,15795,16896,12098,7533,5119,2387
10379,11643,10908,6894,5114,6395,6597,5743,6414,4928,6239,4149,4245,1800,1367
20149,23992,30483,27021,24932,28677,23919,23368,18887,14310,14050,11181,7245,3434,943
10192,8169,5455,7771,11128,7958,12432,12050,10712,11876,9111,8857,7209,4431,2680
13872,11594,9052,8468,5552,3773,5435,6477,7077,7649,5084,2813,2760,377,0
14704,16840,17356,19427,19299,14989,12345,13847,12184,12869,12500,10617,5213,2727,1047
26633,32870,29966,34839,34636,31459,27011,28759,22949,21036,15088,11954,7496,1967,609
432,568,0,0,0,0,0,0,0,0,0,0,0,0,0
27398,25916,32058,34899,39854,32785,23526,21738,21991,16071,9303,9308,5574,2879,665
20981,21087,28304,27817,30901,32808,33872,30754,30536,23670,18405,10129,4171,1989,1071
49768,42946,38493,31842,34398,40850,40527,46901,43434,48142,43172,31488,20638,7999,4829
28490,24819,26833,27787,26222,22481,19820,16193,17218,12996,8352,4651,2519,684,314
22858,24817,22758,23320,21509,17784,16626,12806,13250,13332,14675,15536,8282,2795,552
55503,53708,62527,55025,63103,61557,64950,63986,54690,50209,45958,38206,24951,17843,9587
27093,31943,34108,35797,30235,27948,28068,35304,28506,24706,21668,17774,9543,5947,1708
36724,32184,35010,38448,35385,32191,32217,31831,32231,28595,19867,13430,8345,5625,1628
37112,39820,43914,43381,45232,48768,53452,55433,61972,65718,54820,40553,20687,10650,4108
9844,12275,10287,16812,21925,24494,25458,19795,24318,22781,20462,17838,8979,1712,515
1352,2199,1503,1330,383,0,0,0,0,0,0,0,0,0,0
44170,52212,53943,54473,52175,61369,70513,64122,71450,67263,53597,45251,26254,11265,3794
6365,7026,7682,7836,7097,8230,7875,7850,8344,6185,5109,2917,2300,1278,429
9138,11140,10958,7356,6122,3956,4914,4624,4669,6148,3697,3318,1244,159,91
58039,63434,62164,69473,71648,78978,86799,96605,96861,92911,84870,51912,34781,18316,7675
17999,15930,19666,22263,20375,21593,19383,18661,18310,17871,17378,10612,7471,4593,1518
51483,52771,48270,46843,44055,40041,34817,35631,34855,35394,31146,22059,16834,8956,3099
24093,27588,34845,38418,39946,38520,42021,44325,45718,38537,38471,28177,17669,8243,2021
35673,31372,30179,29324,30337,23688,19633,17670,16341,20990,17698,11234,5666,1999,648
23201,22098,22877,24508,23301,19147,17316,21475,21000,25461,28828,23891,16072,8479,3165
18976,23788,23001,25808,17564,19491,14931,16391,19896,18364,16752,10707,6481,1199,600
27520,31859,39380,35330,36614,43767,44834,41268,44913,43728,33623,18701,11286,4470,1597
37656,41989,44198,42663,45736,45737,43321,43941,45209,49400,44498,41009,27090,15475,5329
37798,41310,34940,30885,34247,33956,31623,35279,35711,22340,24529,16049,9655,5977,3221
12554,7991,6530,4750,3389,1931,1436,681,732,0,0,0,0,0,0
5707,4607,4553,2118,5566,6436,6177,4515,3068,2812,4517,3440,2046,1107,1043
3363,4456,3311,1165,1653,363,463,1951,3034,2849,2599,855,249,0,0
34029,35471,34004,32834,27905,27338,21355,17994,17847,14792,12706,11061,8735,3864,1201
15053,15769,13444,13099,11802,13127,13304,8567,8963,5723,3835,3246,2664,1727,1901
34692,34897,35213,40534,49283,43382,43406,38840,31643,28179,24389,17603,7440,6040,2770
15836,14768,13741,18717,19614,23831,25655,21825,19283,16398,14010,10064,7863,3569,734
31654,33849,32632,31604,24441,22392,20039,20901,16568,16784,17503,14617,7685,2623,1676
29334,24670,24507,23736,27907,23571,26628,25289,26499,22450,19204,12896,5791,3201,1454
14853,15344,11260,10517,13504,8566,11564,11333,14542,19019,17228,11970,8141,4818,2664
25872,26023,31079,33251,43134,42872,35444,39015,46058,44536,39883,27910,13682,4596,3292
2835,1217,1066,1701,4613,3076,2150,1262,255,0,0,0,0,0,0
24120,24621,30805,31596,35544,34274,38368,46405,41903,34833,22121,14087,6606,3947,1085
18011,16518,19351,18521,13464,15714,16195,19809,16155,16111,12553,9852,6473,2795,1014
50512,47911,53845,47385,39158,33362,34628,33379,37013,35622,30100,22027,13893,5120,1471
55052,55316,52822,52065,55122,50358,48889,43332,32642,29389,27912,23570,14631,8335,2956
25181,27463,24459,20593,20398,15097,15906,19465,12731,13426,13010,10761,5760,2883,882
14364,12622,12310,9564,9692,10529,7745,6956,7133,7278,6224,7489,6323,3550,2911
4015,2874,2905,2614,2673,5403,3078,3894,2999,2507,2384,1389,1398,1860,373
40069,40060,42574,42673,40345,39167,49757,38768,39825,42142,40794,27613,16307,9609,4077
47842,51176,48284,49727,51621,41089,47320,47552,52685,49189,39192,33265,16498,7517,3796
6495,3758,2422,3505,2930,2621,1739,1582,837,1026,553,572,492,380,84
48985,49897,64848,59484,58585,62413,68186,64364,68514,55487,47729,30822,20745,8080,2614
14968,17045,16069,16861,16720,20452,21023,19347,16624,16756,13568,8540,3908,1695,310
7920,8317,9972,11367,11353,9192,5290,6083,5551,4062,5739,5605,3551,1287,457
3892,1774,923,1622,777,283,0,0,0,0,0,0,0,0,0
4735,4298,4563,2706,2697,2028,1964,2440,3144,2926,3440,3059,2181,744,0
1436,1384,258,35,0,0,0,0,0,0,0,0,0,0,0
34278,30850,31742,26477,24471,28770,33649,25582,27003,21906,21085,20382,10758,7280,4279
31638,30969,28180,31334,30500,42933,41720,37134,41950,38394,28395,20805,18726,6111,3625
85148,80287,79145,83026,77887,72914,67454,67552,65626,62301,63646,46083,33025,21043,9345
16889,19246,19339,18324,15144,13563,13002,14074,13446,12682,10772,8546,3832,1258,713
32280,33387,31740,35623,38342,40045,37026,40655,36473,36339,40415,27459,16100,10192,3839
8466,8344,10169,10449,10232,10162,9105,10508,11707,10504,9193,8823,9387,4418,1468
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18431,20985,18994,18239,13081,11656,12359,11571,11488,10116,8790,7938,4866,3601,2759
37951,37971,38095,42567,40988,38551,36272,39621,37383,37006,32958,20450,10995,6100,1912
17993,21719,24367,27588,31517,37604,34615,33062,31379,37768,35173,25286,14488,5512,1673
6926,7345,6650,10115,11958,13162,8720,7584,9617,12564,12310,7496,1501,349,0
25635,22160,26028,24684,21992,25060,23647,19623,24502,21869,14315,11673,6138,2338,394
15378,16080,10972,14280,13559,13681,12091,9211,8402,10284,7330,5309,3135,761,154
7800,4847,2250,1275,1085,276,0,0,0,0,0,0,0,0,0
32366,35136,34163,33705,32166,26390,22675,22214,24092,20048,19848,19674,11357,5289,1875
16323,15207,12930,19540,15810,17191,15300,12014,16802,12437,5639,3089,2730,1616,19
38566,40405,38641,36832,35705,33815,36947,38795,41346,45072,30649,22045,13162,8243,2948
10888,11695,10023,7492,6524,7318,5955,6605,5750,7375,4470,1830,918,306,122
32549,36128,35005,34605,26895,25762,30663,33767,39475,36896,32406,22060,13249,4536,1238
25061,26183,18957,27264,28339,29932,26225,25438,27227,25204,25236,17370,11137,6938,3195
10311,11342,6882,6305,6235,5857,5853,4594,2981,1464,2523,250,242,336,315
53042,58572,67696,63802,65367,61859,57671,66397,72683,67892,59163,44806,29770,13750,4905
24629,34553,35513,29747,21301,19722,22161,19651,17382,16026,18848,16173,8629,5120,1881
8264,5760,3197,6956,11175,7517,10710,7785,6455,9754,8799,7395,3789,2626,1473
23154,22164,27097,23900,23840,20498,22826,23814,24817,19039,19474,11567,5403,2411,869
19953,26842,29486,32362,22172,24495,25347,26379,25006,22424,21306,19305,7801,2458,969
27460,26985,26319,29540,28936,26663,27649,22206,16390,13521,12065,6461,3068,1884,1385
56527,68676,72351,75361,75223,74413,70831,66311,69900,80324,69510,77454,58632,49328,39054
32151,34410,32309,31632,34533,37760,31220,31914,29685,23164,19970,15089,6913,4474,857
26728,28741,24541,24750,30286,33970,26888,26409,26502,20279,18739,17538,10402,3821,2981
3058,5141,5587,4918,4663,4676,6248,5108,6006,3794,3304,2840,2137,2363,1173
15532,15764,17336,21664,18736,16545,19553,17822,19609,20415,19704,15104,9434,2694,1316
117411,109986,112996,127131,129567,130228,140581,141390,146803,137931,126317,103491,63747,30293,9600
14011,15851,21749,18177,17164,12087,13425,16061,15452,12874,10933,3972,3140,1607,441
19169,19273,23133,20731,24869,23012,14224,14339,12244,15862,17167,13519,6925,2903,1533
